,action,boro,critical_flag,cuisine_description,dba,grade,inspection_date,zipcode
8181,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,DA UMBERTO RESTAURANT,A,2017-05-26T00:00:00.000,10011
8182,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,DA UMBERTO RESTAURANT,A,2016-04-20T00:00:00.000,10011
8183,Violations were cited in the following area(s).,MANHATTAN,Critical,Italian,DA UMBERTO RESTAURANT,A,2016-04-20T00:00:00.000,10011
8184,Violations were cited in the following area(s).,BRONX,Not Critical,Hamburgers,WHITE CASTLE,A,2019-02-06T00:00:00.000,10458
8185,Violations were cited in the following area(s).,BRONX,Not Critical,Hamburgers,WHITE CASTLE,A,2019-02-06T00:00:00.000,10458
8186,Violations were cited in the following area(s).,BRONX,Not Critical,Hamburgers,WHITE CASTLE,A,2019-02-06T00:00:00.000,10458
8187,Violations were cited in the following area(s).,BRONX,Critical,Hamburgers,WHITE CASTLE,A,2018-01-10T00:00:00.000,10458
8188,Violations were cited in the following area(s).,BRONX,Not Critical,Hamburgers,WHITE CASTLE,A,2018-01-10T00:00:00.000,10458
8189,Violations were cited in the following area(s).,BRONX,Critical,Hamburgers,WHITE CASTLE,A,2017-06-22T00:00:00.000,10458
8190,Violations were cited in the following area(s).,BRONX,Not Critical,Hamburgers,WHITE CASTLE,A,2017-06-22T00:00:00.000,10458
8191,Violations were cited in the following area(s).,BRONX,Critical,Hamburgers,WHITE CASTLE,,2017-06-14T00:00:00.000,10458
8192,Violations were cited in the following area(s).,BRONX,Critical,Hamburgers,WHITE CASTLE,,2017-06-14T00:00:00.000,10458
8193,Violations were cited in the following area(s).,BRONX,Not Critical,Hamburgers,WHITE CASTLE,,2017-06-14T00:00:00.000,10458
8194,Violations were cited in the following area(s).,BRONX,Not Critical,Hamburgers,WHITE CASTLE,A,2016-03-23T00:00:00.000,10458
8195,Violations were cited in the following area(s).,BRONX,Not Critical,Hamburgers,WHITE CASTLE,A,2016-03-23T00:00:00.000,10458
8196,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,A,2018-12-17T00:00:00.000,10010
8197,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,A,2018-12-17T00:00:00.000,10010
8198,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,A,2018-12-17T00:00:00.000,10010
8199,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,A,2018-12-17T00:00:00.000,10010
8200,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2018-12-17T00:00:00.000,10010
8201,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,A,2018-06-07T00:00:00.000,10010
8202,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,A,2018-06-07T00:00:00.000,10010
8203,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2018-03-26T00:00:00.000,10010
8204,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2018-03-26T00:00:00.000,10010
8205,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2018-03-26T00:00:00.000,10010
8206,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2018-03-26T00:00:00.000,10010
8207,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2018-03-26T00:00:00.000,10010
8208,No violations were recorded at the time of this inspection.,MANHATTAN,Not Applicable,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2018-03-26T00:00:00.000,10010
8209,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,A,2017-08-28T00:00:00.000,10010
8210,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,A,2017-08-28T00:00:00.000,10010
8211,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2017-06-10T00:00:00.000,10010
8212,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2017-06-10T00:00:00.000,10010
8213,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2017-06-10T00:00:00.000,10010
8214,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2017-05-18T00:00:00.000,10010
8215,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2017-05-18T00:00:00.000,10010
8216,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2017-05-18T00:00:00.000,10010
8217,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2017-05-18T00:00:00.000,10010
8218,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2017-05-18T00:00:00.000,10010
8219,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2017-05-18T00:00:00.000,10010
8220,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,B,2016-08-08T00:00:00.000,10010
8221,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,B,2016-08-08T00:00:00.000,10010
8222,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,B,2016-08-08T00:00:00.000,10010
8223,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2016-07-08T00:00:00.000,10010
8224,Violations were cited in the following area(s).,MANHATTAN,Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2016-07-08T00:00:00.000,10010
8225,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Mexican,FLATS FIX / TACO Y TEQUILA BAR,,2016-07-08T00:00:00.000,10010
8226,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,C,2019-01-14T00:00:00.000,10314
8227,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,C,2019-01-14T00:00:00.000,10314
8228,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,C,2019-01-14T00:00:00.000,10314
8229,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,C,2019-01-14T00:00:00.000,10314
8230,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,American,JIMMY MAX RESTAURANT,C,2019-01-14T00:00:00.000,10314
8231,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,American,JIMMY MAX RESTAURANT,C,2019-01-14T00:00:00.000,10314
8232,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2018-10-02T00:00:00.000,10314
8233,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2018-10-02T00:00:00.000,10314
8234,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2018-10-02T00:00:00.000,10314
8235,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,American,JIMMY MAX RESTAURANT,,2018-10-02T00:00:00.000,10314
8236,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,American,JIMMY MAX RESTAURANT,,2018-10-02T00:00:00.000,10314
8237,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,B,2018-06-13T00:00:00.000,10314
8238,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,B,2018-06-13T00:00:00.000,10314
8239,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,B,2018-06-13T00:00:00.000,10314
8240,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2018-02-21T00:00:00.000,10314
8241,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2018-02-21T00:00:00.000,10314
8242,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2018-02-21T00:00:00.000,10314
8243,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,American,JIMMY MAX RESTAURANT,,2018-02-21T00:00:00.000,10314
8244,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,B,2017-08-21T00:00:00.000,10314
8245,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,B,2017-08-21T00:00:00.000,10314
8246,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,B,2017-08-21T00:00:00.000,10314
8247,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,American,JIMMY MAX RESTAURANT,B,2017-08-21T00:00:00.000,10314
8248,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2017-05-30T00:00:00.000,10314
8249,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2017-05-30T00:00:00.000,10314
8250,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2017-05-30T00:00:00.000,10314
8251,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2017-05-30T00:00:00.000,10314
8252,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,American,JIMMY MAX RESTAURANT,,2017-05-30T00:00:00.000,10314
8253,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,B,2016-09-28T00:00:00.000,10314
8254,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,B,2016-09-28T00:00:00.000,10314
8255,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,B,2016-09-28T00:00:00.000,10314
8256,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,American,JIMMY MAX RESTAURANT,B,2016-09-28T00:00:00.000,10314
8257,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2016-08-16T00:00:00.000,10314
8258,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2016-08-16T00:00:00.000,10314
8259,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2016-08-16T00:00:00.000,10314
8260,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2016-08-16T00:00:00.000,10314
8261,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2016-08-16T00:00:00.000,10314
8262,Violations were cited in the following area(s).,STATEN ISLAND,Critical,American,JIMMY MAX RESTAURANT,,2016-08-16T00:00:00.000,10314
8263,Violations were cited in the following area(s).,STATEN ISLAND,Not Critical,American,JIMMY MAX RESTAURANT,,2016-08-16T00:00:00.000,10314
8264,Violations were cited in the following area(s).,MANHATTAN,Critical,American,PECULIAR PUB,A,2019-03-27T00:00:00.000,10012
8265,Violations were cited in the following area(s).,MANHATTAN,Critical,American,PECULIAR PUB,A,2019-03-27T00:00:00.000,10012
8266,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,PECULIAR PUB,A,2019-03-27T00:00:00.000,10012
8267,Violations were cited in the following area(s).,MANHATTAN,Critical,American,PECULIAR PUB,A,2018-09-27T00:00:00.000,10012
8268,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,PECULIAR PUB,A,2018-09-27T00:00:00.000,10012
8269,Violations were cited in the following area(s).,MANHATTAN,Critical,American,PECULIAR PUB,,2018-06-01T00:00:00.000,10012
8270,Violations were cited in the following area(s).,MANHATTAN,Critical,American,PECULIAR PUB,,2018-06-01T00:00:00.000,10012
8271,Violations were cited in the following area(s).,MANHATTAN,Critical,American,PECULIAR PUB,,2018-06-01T00:00:00.000,10012
8272,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,PECULIAR PUB,,2018-06-01T00:00:00.000,10012
8273,Violations were cited in the following area(s).,MANHATTAN,Critical,American,PECULIAR PUB,A,2017-03-01T00:00:00.000,10012
8274,Violations were cited in the following area(s).,MANHATTAN,Not Critical,American,PECULIAR PUB,A,2016-06-22T00:00:00.000,10012
8275,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,A,2019-04-04T00:00:00.000,10024
8276,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2019-03-19T00:00:00.000,10024
8277,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2019-03-19T00:00:00.000,10024
8278,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,,2019-03-19T00:00:00.000,10024
8279,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,,2019-03-19T00:00:00.000,10024
8280,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,B,2018-08-22T00:00:00.000,10024
8281,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,B,2018-08-22T00:00:00.000,10024
8282,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,B,2018-08-22T00:00:00.000,10024
8283,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,B,2018-08-22T00:00:00.000,10024
8284,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,B,2018-08-22T00:00:00.000,10024
8285,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2018-08-03T00:00:00.000,10024
8286,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2018-08-03T00:00:00.000,10024
8287,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2018-08-03T00:00:00.000,10024
8288,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2018-08-03T00:00:00.000,10024
8289,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,,2018-08-03T00:00:00.000,10024
8290,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,A,2017-08-23T00:00:00.000,10024
8291,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,A,2017-08-23T00:00:00.000,10024
8292,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,A,2017-02-03T00:00:00.000,10024
8293,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,A,2017-02-03T00:00:00.000,10024
8294,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,A,2017-02-03T00:00:00.000,10024
8295,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,A,2017-02-03T00:00:00.000,10024
8296,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,,2017-02-03T00:00:00.000,10024
8297,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,,2017-02-03T00:00:00.000,10024
8298,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2016-12-28T00:00:00.000,10024
8299,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2016-12-28T00:00:00.000,10024
8300,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2016-12-28T00:00:00.000,10024
8301,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2016-12-28T00:00:00.000,10024
8302,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,,2016-12-28T00:00:00.000,10024
8303,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,B,2016-06-20T00:00:00.000,10024
8304,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,B,2016-06-20T00:00:00.000,10024
8305,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,B,2016-06-20T00:00:00.000,10024
8306,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2016-06-03T00:00:00.000,10024
8307,Violations were cited in the following area(s).,MANHATTAN,Critical,Caf̩/Coffee/Tea,CAFE LALO,,2016-06-03T00:00:00.000,10024
8308,Violations were cited in the following area(s).,MANHATTAN,Not Critical,Caf̩/Coffee/Tea,CAFE LALO,,2016-06-03T00:00:00.000,10024
8309,Violations were cited in the following area(s).,BRONX,Critical,Pizza,ARTURO'S PIZZA,A,2019-03-28T00:00:00.000,10463
8310,Violations were cited in the following area(s).,BRONX,Not Critical,Pizza,ARTURO'S PIZZA,A,2019-03-28T00:00:00.000,10463
8311,Violations were cited in the following area(s).,BRONX,Not Critical,Pizza,ARTURO'S PIZZA,A,2019-03-28T00:00:00.000,10463
8312,Violations were cited in the following area(s).,BRONX,Critical,Pizza,ARTURO'S PIZZA,,2019-02-11T00:00:00.000,10463
8313,Violations were cited in the following area(s).,BRONX,Critical,Pizza,ARTURO'S PIZZA,,2019-02-11T00:00:00.000,10463
